diggCount,followerCount,followingCount,heartCount,videoCount,commentSetting,downloadSetting,duetSetting,nickname,openFavorite,signature,stitchSetting,uniqueId,verified,fake
34,656,6,104100,19,0,0,0,🥱⚽️,False,Ronaldo 🐐,0,thxfooty_,False,False
371,0,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,ocobuqidozexo,False,True
343,0,718,0,0,0,0,0,Tik Toker,False,No bio yet,0,habywifyqi849,False,True
311,2,555,0,0,0,0,0,Tik Toker,False,No bio yet,0,omexasyxyhuvuf,False,True
294,0,568,0,0,0,0,0,Tik Toker,False,No bio yet,0,imurigobely845,False,True
0,51800,0,284600,43,0,0,0,Antonello Venditti Official,False,Account TikTok ufficiale di Antonello Venditti 😎,0,antonellovendittioff,True,False
328,0,714,0,0,0,0,0,Tik Toker,False,No bio yet,0,odasyvoguhi147,False,True
102,35,4688,0,0,0,0,0,user60718750655,True,No bio yet,0,haczcf739544owdt,False,True
80,34,4693,0,0,0,0,0,user63121437017,True,No bio yet,0,cisispspgd0117pdv,False,True
1011,285,409,2712,308,0,3,1,Gianluca Amura,False,macelleria da zcosa,1,macelleriazecosa,False,False
791,6511,238,88700,679,0,0,0,piero.savastano,False,artificial intelligence for the rest of us,0,piero.savastano,False,False
66300,2050,468,84400,34,0,0,0,Rotem Ben Dor,False,אינסטגרם-rotem.bendor,0,rotem.bendor,False,False
424,1,523,0,0,0,0,0,Tik Toker,False,No bio yet,0,amomizuxydoho,False,True
329,2,521,0,0,0,0,0,Tik Toker,False,No bio yet,0,yjybeqokywe255,False,True
387,12,2,0,0,0,0,0,user3802003985295,False,,0,user3802003985295,False,False
383,1,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,buziwamosinofu,False,True
396,0,725,0,0,0,0,0,Tik Toker,False,No bio yet,0,avepydofuje276,False,True
366,0,676,1,0,0,0,0,Tik Toker,False,No bio yet,0,dajokasoxahy552,False,True
4285,545,45,19600,183,0,3,3,TaZmania,False,always hungry,3,tazmanianaples,False,False
369,1,568,0,0,0,0,0,Tik Toker,False,No bio yet,0,kygywaxyvem811,False,True
345,3,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,pybadyvygehozu,False,True
1,493,2,54600,16,0,0,0,EuRobson,False,10k 🚀🚀,0,robsoncavalcanti00,False,False
342,3,700,0,0,0,0,0,Tik Toker,False,No bio yet,0,ogehoxyluh804,False,True
27,60,31,0,0,0,0,0,mariarosariaiorio1,False,,0,mariarosariaiorio1,False,False
0,0,539,0,11,0,0,0,phepostkeperre,False,,0,phepostkeperre,False,True
275,2,583,0,0,0,0,0,Tik Toker,False,No bio yet,0,usufelowypa906,False,True
1084,75,874,71,4,0,0,0,vladutsolomon724@gmail.,False,,0,vladut1ioc,False,False
374,74,217,806,98,0,0,0,Silvia Vikoler,False,🤩🤗😍Südtirol!🥰😃😘,0,silviwaters,False,False
338,1,511,0,0,0,0,0,Tik Toker,False,No bio yet,0,kitabycumaq311,False,True
5,303,1,0,0,0,0,0,R1UK1tv,False,"Hai👋🏻 i’m Simon
Streamer Twitch🧡
 Seguimi twitch.tv/r1uk1",0,simonenuzzolo,False,False
634,41,5376,0,0,0,0,0,user07764285945,True,No bio yet,0,gkprmu745108pxsgd,False,True
182,3864,45,81600,15,0,0,0,Abu s3od (711),False,"محتوى كروي مُنوع ⚽️
اتشرف بالجميع ❤️",0,fisalalkaldi,False,False
313,1,710,0,0,0,0,0,Tik Toker,False,No bio yet,0,ejuhiwylez934,False,True
4771,1500000,99,48500000,626,0,0,0,asiabusciantellaa,False,"𝐽𝑢𝑠𝑡 𝑏𝑒𝑙𝑖𝑒𝑣𝑒 𝑖𝑡 𝑎𝑙𝑤𝑎𝑦𝑠 
Ig: asiabusciantellaa
𝑎𝑠𝑖𝑎🤍",1,asiabusciantellaricci,True,False
20400,147,6707,525,6,0,0,0,wamalwa,False,,0,rye8uloe94,False,True
40600,5032,9995,4602,159,0,3,0,Bahicham Bahi,False,Please subscribe to my YouTube 👆channel☝️☝️☝️,0,bahicham007,False,False
2573,312,857,192,10,0,3,3,🦋mariaaa🦋,False,❤️🦋,3,maria.sosi,False,False
0,10,333,0,0,0,0,0,Tik Toker,False,No bio yet,0,grinracatoli,False,True
568,41,6712,0,0,0,0,0,user20802787966,True,No bio yet,0,xdsxzolb306688wlbjxm,False,True
480,0,538,0,0,0,0,0,Tik Toker,False,No bio yet,0,karowejyje205,False,True
0,4,529,0,11,0,0,0,vatichecbagird,False,,0,vatichecbagird,False,True
485,5065,27,73800,19,0,0,0,Boby Prastiyana,False,,0,bobyprastiyana,False,False
23700,7207,132,45600,29,0,0,0,DON LIGHTYEAR,False,"Smile, it looks beautiful on you 🦋",0,donlightyear,False,False
176,525,216,1506,101,0,0,0,Mery Peppe Infedele,False,,0,merypeppeinfedele,False,False
9774,2358,5617,82200,230,0,0,0,Ney.cp,False,Carl Gallagher fp,0,._1fcb,False,False
2706,142,225,821,41,0,0,0,kazimalibalti2,False,,0,kazimalibalti2,False,False
435,258,811,0,0,0,0,0,carmelodinaro817,False,,0,carmelodinaro817,False,False
48500,503,3005,0,0,0,0,0,Francesco Scibelli,False,,0,francescoscibell,False,False
19300,472,5108,0,0,0,0,0,giampietromiolo,False,,0,giampietromiolo,False,False
323,225,520,12,0,0,0,0,Lorenzo Davanzo,False,,0,lorenzodavanzo0,False,False
2,3300000,10,54700000,614,0,0,0,Podpah Podcast,False,O canal mais zika da internet!,0,podpah,True,False
1,75,9715,0,0,0,0,0,おハチ,False,,0,lc7c6ae,False,True
300,1,615,0,0,0,0,0,Tik Toker,False,No bio yet,0,lizigizegaj918,False,True
264,3,540,0,0,0,0,0,Tik Toker,False,No bio yet,0,yhicizapulybel,False,True
115,271,310,0,0,0,0,0,Sara Fiore-sara Gior,False,,0,saraefiore2,False,False
394,0,528,0,0,0,0,0,Tik Toker,False,No bio yet,0,uguqyturemexy,False,True
1263,47,88,0,0,0,0,0,Jonathan Santaniello,False,"""Stultus qui legit""",0,jonathansantaniello,False,False
390,0,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,depuzodagylug,False,True
2571,1831,1905,109400,24,0,0,0,Messilover⭐⭐⭐🇦🇷❤️,False,,0,lidia.diaz30,False,False
489,3527,189,39300,252,0,0,0,❤️🦅Khalafawy,False,"Ahmedkhalaf 
لاعب كرة قدم ⚽️ 
اعشق كرة القدم",0,khalafawy2023,False,False
298,0,667,0,0,0,0,0,Tik Toker,False,No bio yet,0,jodikahebili349,False,True
348,1,700,10,0,0,0,0,Tik Toker,False,No bio yet,0,opygyqevavy763,False,True
349,0,755,0,0,0,0,0,Tik Toker,False,No bio yet,0,ibesogumyvyxi,False,True
11600,349,773,1803,107,0,0,0,Francesco Maraucci,False,,0,francescomaraucciphoto,False,False
543,0,586,0,0,0,0,0,Tik Toker,False,No bio yet,0,elocupohebypus,False,True
298,2,544,0,0,0,0,0,Tik Toker,False,No bio yet,0,docynimidulula,False,True
468,4,709,0,0,0,0,0,Tik Toker,False,No bio yet,0,nenegaxivora687,False,True
284,3,606,0,0,0,0,0,Tik Toker,False,No bio yet,0,ulewabybegy928,False,True
0,2,519,0,11,0,0,0,mapneomiapatmind,False,,0,mapneomiapatmind,False,True
0,5,263,0,0,0,0,0,Tik Toker,False,No bio yet,0,laremarromy,False,True
427,1,543,0,0,0,0,0,Tik Toker,False,No bio yet,0,yxuvycijiwesaf,False,True
448,0,724,0,0,0,0,0,Tik Toker,False,No bio yet,0,ycaviwijik110,False,True
378,3,586,0,0,0,0,0,Tik Toker,False,No bio yet,0,kydohikahuwyb,False,True
399,1,548,0,0,0,0,0,Tik Toker,False,No bio yet,0,agimaducarapa,False,True
104,111,163,57,8,0,0,0,Antonella Congiu489,False,,0,antonellacongiu71,False,False
4358,838,2609,3287,132,0,0,0,peulim0,True,"SU ROBLOX MI CHIAMO Adegirl780
100✅200✅300✅400✅500✅600✅700✅800❌900❌1k",0,peulim0,False,False
3,999,52,137,32,0,0,0,mariarosaria71,False,,0,mariarosaria714,False,False
9673,2300000,69,154700000,5600,0,0,0,Pedro Benito,False,"🤪Memes, Fútbol y Risas🤪
🙅🏼‍♂️¿2.4M Wasilones?🙅🏼‍♂️
⬇️Pide MI LIBRO aqui⬇️",0,pedrobenito9,True,False
633,2804,28,103900,17,0,0,0,701,False,اللهم صلي وسلم على نبينا محمد 🤍,0,sd_r701,False,False
14200,103,123,0,0,0,0,0,user869048678467marina,False,,0,user869048678467marina,False,False
0,4,463,0,11,0,0,0,xilipesutoms,False,,0,xilipesutoms,False,True
175,6558,3,1100000,261,0,0,0,jawlinesfeed,False,"👇 The LED make-up box 👇
🚀 30% OFF & free shipping on all products! 🚀",0,jawlinesfeed,False,False
462,0,543,0,0,0,0,0,Tik Toker,False,No bio yet,0,wamubevapoli122,False,True
334,3,575,0,0,0,0,0,Tik Toker,False,No bio yet,0,idojepyzygaduk,False,True
693,354900,24,6200000,268,0,0,0,oleynikart,False,,0,oleynikart,True,False
27800,1030,55,624300,65,0,0,0,tiffany,False,,0,tifftoxx,False,False
50,933000,0,7200000,81,0,0,0,Poeta Urbano,False,"Unico Profilo Ufficiale TIK TOK
“Non litighiamo più” fuori ora 💌
Ascolta 👇🏼",0,roccohuntofficial,True,False
2,10800000,20,152300000,878,0,3,0,Premier League,False,The home of the Premier League,0,premierleague,True,False
323,1,642,0,0,0,0,0,Tik Toker,False,No bio yet,0,gadequnifonu110,False,True
353,1673,47,37300,30,0,0,0,domenico,False,"Inter and Ferrari fan
Banned at 4.4k
⚽️🖤💙
❤️🏎",0,dome_inter2,False,False
292,2,632,6,0,0,0,0,Tik Toker,False,No bio yet,0,watoquwunexe159,False,True
256,1,610,0,0,0,0,0,Tik Toker,False,No bio yet,0,uxodivaqus124,False,True
564,109,78,0,0,0,0,0,iry 86,False,,0,ireneferrante7,False,False
1923,242,134,687,37,0,0,0,rosaascolese225,False,,0,rosaascolese225,False,False
3646,925,271,7021,311,0,3,3,@giosasy-annunziata@,False,,3,giovannaannunziat4,False,False
130,85,214,0,0,0,0,0,antoniopazzinisel,False,,0,antoniopazzinisel,False,False
320,3,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,ykadymapal422,False,True
40,222,222,0,0,0,0,0,francescamoschia6,False,,0,francescamoschia6,False,False
596,4400000,106,123800000,2926,0,0,0,GOAL,False,⚽️ This Is Everything ⚽️,0,goalglobal,True,False
1827,30,137,323,137,0,0,0,cloe 2390,False,,0,m4r1n40,False,False
381,77,9953,0,0,0,0,0,Ava,True,,0,gqtbdyz74011znic,False,True
360,994,1176,77,1,0,0,0,YMCMB,False,,0,ymcmbll,False,False
65200,4154,244,269200,147,0,0,0,Daniel⚡️(YBC),False,"YT: Daniel Gebar
Lakers in 4",0,ybcgebar,False,False
442,70,9983,0,0,0,0,0,JANIS,True,,0,okhtdtdab81170blm,False,True
426,2,605,0,0,0,0,0,Tik Toker,False,No bio yet,0,ulutofesij403,False,True
637,51,7917,0,0,0,0,0,user30234668276,True,No bio yet,0,egpzako1018267uiw,False,True
275,1,526,0,0,0,0,0,Tik Toker,False,No bio yet,0,qiguwewihubibo,False,True
24,249,542,65,3,0,0,0,La bottega di Mafi!!,False,,0,francescomanzi84,False,False
47100,11000,222,564100,139,0,3,0,Habibx03,False,"Visca Barca🔵🔴 
19",0,habibx03,False,False
431,3,553,0,0,0,0,0,Tik Toker,False,No bio yet,0,geveriqibake370,False,True
0,4,556,0,11,0,0,0,halgnobaltiunin,False,,0,halgnobaltiunin,False,True
0,9,299,0,0,0,0,0,Tik Toker,False,No bio yet,0,afilbrisforri,False,True
892,8234,480,257100,428,0,3,0,Football 🫀⚽️,False,"⚽️FOOTBALL ⚽️🫀
thank you very much guys ❤️
Next 10k ❤️
👋👋👋",0,football.time25,False,False
454,2,572,0,0,0,0,0,Tik Toker,False,No bio yet,0,atidegebubew692,False,True
264,1,543,0,0,0,0,0,Tik Toker,False,No bio yet,0,kovegesepi216,False,True
532,743,658,6331,206,0,0,0,Mary,False,,0,mariaallocca7,False,False
255,2,599,0,0,0,0,0,Tik Toker,False,No bio yet,0,weduridoli164,False,True
253,210,9961,0,0,0,0,0,LORENA,True,,0,udfniq441374qxl,False,True
5238,192,227,0,0,0,0,0,Anna Ferrara695,False,,0,annaferraraaa,False,False
24000,637,31,92100,7,0,0,0,𝐒𝐞𝐧𝐢𝐨𝐫 𝐬𝐭𝐮𝐝𝐞𝐧𝐭🎓,False,𝐞𝐱𝐡𝐚𝐮𝐬𝐭𝐞𝐝,0,1ljni,False,False
421,0,555,0,0,0,0,0,Tik Toker,False,No bio yet,0,inymixadadaq116,False,True
75,323900,5,7100000,240,0,0,0,xBuyerTeam,False,"👑 xBuyerTeam I @kingsleague 
⚽️ FSC xBuyerTeam 
👔 @xbuyer96 & @ericruiiz",0,xbuyerteam,True,False
0,24,2,0,0,0,0,0,gennaro covone,False,,0,gennarocovone,False,False
2414,7622,242,88100,42,0,0,0,Lz.Creed,False,,0,lz_creed,False,False
449,72,9981,0,0,0,0,0,VICKI,True,,0,quqzwmolo9806514emvxuq,False,True
321,1,549,0,0,0,0,0,Tik Toker,False,No bio yet,0,yhewexodugawav,False,True
0,12,860,3,11,0,0,0,madadocknaril,False,,0,madadocknaril,False,True
288,2,567,0,0,0,0,0,Tik Toker,False,No bio yet,0,ucujyjylokyb930,False,True
342,2,747,0,0,0,0,0,Tik Toker,False,No bio yet,0,uvanomutuvo759,False,True
1263,487,220,1072,56,0,0,0,Mariagrazia🥰,False,🥰 👑,0,mariagrazia84.1,False,False
423,1,519,0,0,0,0,0,Tik Toker,False,No bio yet,0,fotiponisuw727,False,True
73,261,363,0,0,0,0,0,847supper,False,,0,davidcerretti7,False,False
96,404,480,0,0,0,0,0,alex,False,,0,marcozaccaria70,False,False
30900,8117,117,288900,65,0,3,1,ғᴏᴏᴛʙᴀʟʟ__2023⚽,False,ᴘʟᴢ   10ᴋ  😔🥺,1,saajinho0,False,False
423,0,535,0,0,0,0,0,Tik Toker,False,No bio yet,0,tabidajavaguru,False,True
371,1,718,0,0,0,0,0,Tik Toker,False,No bio yet,0,ohajulafap491,False,True
59,112,205,10,1,0,0,0,jaildorodrigues33,False,,0,jaildorodrigues330,False,False
614,1,688,0,0,0,0,0,Tik Toker,False,No bio yet,0,owopokamagi238,False,True
50,1320,12,102400,15,0,0,0,Get Onside,False,Get onside by following! 🔥,0,getonside,False,False
330,1,569,0,0,0,0,0,Tik Toker,False,No bio yet,0,itynijylec281,False,True
422,2,561,0,0,0,0,0,Tik Toker,False,No bio yet,0,zobabakiqozi885,False,True
896,91,282,7,1,0,0,0,Maddalena,False,,0,maddalenabossone1,False,False
7479,2100000,175,162800000,4498,0,0,0,arigeli,False,"¿Por qué no me sigues en instagram?🥹
📥: contacto.arigeli@gmail.com 👈🏻",0,arigeli,True,False
3707,6656,43,114500,138,0,3,0,𝙈𝙚𝙨𝙨𝙞,False,𝙈𝙚𝙨𝙨𝙞 𝙞𝙨 𝙩𝙝𝙚 𝙗𝙚𝙨𝙩 𝙥𝙡𝙖𝙮𝙚𝙧 𝙞𝙣 𝙩𝙝𝙚 𝙝𝙞𝙨𝙩𝙤𝙧𝙮 🐐✨️,0,ghonem.10,False,False
12,15,2,0,0,0,0,0,rakibhassan7138,False,,0,rakibhassan7138,False,False
55300,862,370,10900,67,0,0,0,emily💋,False,lodi,0,emilyrega,False,False
776,544,650,5749,3,0,3,1,Your daddy シ︎,False,"・Fortnite editor・
・The Foundation・
・13 yo・",1,iq.xt._,False,False
342,2,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,ynojucumyvu875,False,True
2198,7800000,323,46400000,168,0,0,0,battlebots,False,New TV show every Thursday on @discovery! LIVE Vegas DESTRUCT-A-THON show daily,0,battlebots,True,False
347,1,560,0,0,0,0,0,Tik Toker,False,No bio yet,0,abiqitunyfa743,False,True
59500,595,2020,34100,1,1,3,3,Nadia,False,17,3,nadii_etta,False,False
137,11,56,0,0,0,0,0,scarfece,False,,0,user6320783559960,False,False
6899,6210,144,224800,108,0,0,0,E92 M3,False,"E92 m3

Check out the IG @nd_92m3

Just a an idiot with an m3💪",0,nd_92m3,False,False
410,0,521,0,0,0,0,0,Tik Toker,False,No bio yet,0,isifaqanel378,False,True
4320,5397,104,269500,53,0,0,0,Football❤️,False,"🔵Força Barça🔴
Road to 5к sub",0,since1999_barca,False,False
0,52500,1,1500000,221,0,0,0,The Times and The Sunday Times,False,The best of our journalism,0,thetimes,True,False
10900,166,1025,108,4,0,0,0,arretrati.6.0,False,,0,willimgerelli,False,False
417,0,529,0,0,0,0,0,Tik Toker,False,No bio yet,0,xyzuhejofyka203,False,True
491,372,393,38,4,0,0,0,Josivan Dejesus,False,,0,josivandejesus3,False,False
4944,906,1218,1107,41,0,3,0,Antonio Pezzillo713,False,,3,antoniopezzillo0,False,False
42,3600000,44,37000000,119,0,0,0,Gorillaz,True,"2D, Murdoc Niccals, Noodle & Russel Hobbs ✊
Cracker Island the album out NOW",0,gorillaz,True,False
128,485,952,139,2,0,0,0,Vilain garçon,False,,0,gondoprince300,False,False
294,1,706,3,0,0,0,0,Tik Toker,False,No bio yet,0,wapabetugagin,False,True
16500,249,543,0,0,0,0,0,marcello.toniolo,False,,0,marcello.toniolo,False,False
348,1,523,0,0,0,0,0,Tik Toker,False,No bio yet,0,fomisinujizyn,False,True
329,3,530,0,0,0,0,0,Tik Toker,False,No bio yet,0,kipuxurybitiba,False,True
338,1,738,0,0,0,0,0,Tik Toker,False,No bio yet,0,giqymuvemo957,False,True
0,177,9895,0,0,0,0,0,khailoc123,False,,0,v4dc7497ff,False,True
330,484,527,1444,93,0,0,0,Ciro Buonocore869,False,,0,cirobuonocore869,False,False
0,2,516,0,11,0,0,0,dyrxs768tmsq,False,,0,dyrxs768tmsq,False,True
264,70,9205,0,0,0,0,0,user61431009091,True,No bio yet,0,jfhvzq260730cxne,False,True
1205,623,613,271,11,0,0,0,Luigi Saggese,False,,0,luigisaggese6,False,False
476,245,313,754,33,0,0,0,RussianZoV,False,,0,russianz0v,False,False
362,0,726,0,0,0,0,0,Tik Toker,False,No bio yet,0,olysagibizuk215,False,True
9225,113,672,71,3,0,0,0,Mazar,False,,0,mazaryusofzai,False,False
2357,7920,452,444600,180,0,0,0,Messi🐐,False,"Messi 🐐
My YouTube channel: https://youtube.com/@baller__7321",0,.baller__,False,False
1115,4401,150,89700,13,0,3,3,TherTs,False,"• neither love me nor hate me 
Just mind your life •",3,ther6s,False,False
341,0,528,0,0,0,0,0,Tik Toker,False,No bio yet,0,ytajesywecal560,False,True
404,2,509,0,0,0,0,0,Tik Toker,False,No bio yet,0,opatetimam496,False,True
334,1,649,0,0,0,0,0,Tik Toker,False,No bio yet,0,tygapimopigal,False,True
3092,1000,153,903,5,0,0,0,Luigia Ferraro,True,🤌,0,luigiaferraro,False,False
351,61,9984,0,0,0,0,0,ORA,True,,0,lupisiclsg2672663gicey,False,True
40,9599,0,316500,9,0,0,0,שתגדל תבין ושתבין יגדל לך🫦,False,בסבתא שלכם בוא נגיע ל10000 עוקבים,0,aviad093,False,False
382,2,519,0,0,0,0,0,Tik Toker,False,No bio yet,0,ygufehibacevow,False,True
942,997,356,862,23,0,0,0,Maria Napolitano,False,,0,marianapolitano57,False,False
415,74,9950,0,0,0,0,0,sndhvfiym847189kruv,True,,0,sndhvfiym847189kruv,False,True
268,0,539,0,0,0,0,0,Tik Toker,False,No bio yet,0,ygemuliwyzox422,False,True
1,348,0,0,0,0,0,0,Tara Rye,False,,0,user7082106903624,False,False
86,255,14,13,1,0,0,0,Saverio Granata,False,,0,saveriogranata,False,False
25200,592,177,1003,14,0,3,1,Roberta,False,Non c'è più spazio nella mia nuvola..💫,1,roberta_manzi,False,False
348,78,9978,0,0,0,0,0,DANA,True,,0,fqmjblh8591npxst,False,True
610,1350,30,20900,198,0,0,0,♕︎ المصمم_جوبا♕︎,False,"🖤(واذكر ربك إذا نسيت)🖤
من تواضع لله رفعه ❤️
مصمم(برشلوني)💙❤️",0,k6f1z213,False,False
2874,1906,1516,60300,4,0,0,0,.,False,,0,viraaali,False,False
536,221,155,1370,101,0,0,0,Maria Giovanna Buonfiglio,False,,0,mariagiovannabuon,False,False
67,558700,35,5600000,363,0,0,0,striscialanotizia,True,"Clamoroso: anche il bar dell’Inps a Roma 

⬇️dimentica gli scontrini⬇️",0,striscialanotizia,True,False
351,0,542,0,0,0,0,0,Tik Toker,False,No bio yet,0,pezorujuzyx617,False,True
351,1,689,0,0,0,0,0,Tik Toker,False,No bio yet,0,uzalijoficylo,False,True
0,10,24,0,0,0,0,0,Vincenzo Crisci ,False,,0,darkpolli,False,False
2174,973,1888,783,27,0,0,0,Gio Pin,False,,0,giopin74,False,False
307,1,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,umezeribif725,False,True
643,2400000,6,10600000,46,0,0,0,Aya Nakamura,False,"NAKAMURA BABY
Nouvel album DNK disponible",0,ayanakamura,True,False
471,1,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,ifeqyjuwyp980,False,True
329,0,722,0,0,0,0,0,Tik Toker,False,No bio yet,0,oqytadurojilup,False,True
30400,1332,7863,96,1,0,0,0,ابن البصرة,False,,0,tyww7utai8,False,True
796,2544,58,118700,92,0,0,0,Maguire prop,False,Magwaya fc,0,maguireprop,False,False
311,1,733,0,0,0,0,0,Tik Toker,False,No bio yet,0,uwekuquxihukuz,False,True
348,44,7482,0,0,0,0,0,user10411360423,True,No bio yet,0,xruistgowl28972kziwst,False,True
186,41,14,0,0,0,0,0,antonelladerita,False,,0,antonelladeritq,False,False
18,5336,23,139800,7,0,0,0,fut365⚽️,False,"Futbol 365
Cuenta de 150K baneada
Espero todo su apoyo 🫶🏻⚽️",0,fut3653,False,False
490,0,712,0,0,0,0,0,Tik Toker,False,No bio yet,0,mipudyxaxopiv,False,True
8312,1036,373,56800,2,0,0,0,رايلينا,False,,0,lvetyi,False,False
348,79,118,51,4,0,0,0,laurissasilva,False,Renan ycaro ❤️😍,0,user3383953316350,False,False
18,22,6,0,0,0,0,0,nhadica,False,,0,raimundabarros77,False,False
1401,99,160,0,0,0,0,0,Lucia Piscitelli151,False,💫,0,luciapiscitelli15,False,False
349,2,723,0,0,0,0,0,Tik Toker,False,No bio yet,0,vevurutomoc307,False,True
284,3,550,0,0,0,0,0,Tik Toker,False,No bio yet,0,ylycefaneqopi,False,True
0,3,508,1,11,0,0,0,behanmabankswan,False,,0,behanmabankswan,False,True
3434,10900,62,488900,78,0,0,0,rick,False,😴,0,qs.rick2,False,False
21300,335,523,3102,714,0,0,0,r&d,False,,0,carmelamautone3,False,False
339,3,564,0,0,0,0,0,Tik Toker,False,No bio yet,0,ojycutunifeg162,False,True
0,8,254,1,0,0,0,0,Tik Toker,False,No bio yet,0,cezepiggrida,False,True
21800,174,316,0,0,0,0,0,mariateresaabbata,False,,0,mariateresaabbata,False,False
452,3,664,0,0,0,0,0,Tik Toker,False,No bio yet,0,xenenecedomyj,False,True
3456,1473,147,34500,31,0,0,0,BODYBUILDING IS LIFE,False,"Atletas naturais 🌱
Instagram: @isanune_s
@luccamarcondes_",0,bodyislife_,False,False
10300,607,5312,52,1,0,0,0,altamarea25,False,,0,altamarea25,False,False
2693,600,821,144,8,0,0,0,Rosa Rosetta del Mas,False,,0,rosarosettadelmastro,False,False
3835,173,368,0,0,0,0,0,user1016349228761,False,,0,tinoscib,False,False
351,2,667,0,0,0,0,0,Tik Toker,False,No bio yet,0,umihalezyt475,False,True
0,0,542,0,11,0,0,0,rangscowuneascal,False,,0,rangscowuneascal,False,True
66,1507,905,66200,56,0,0,0,El Chiringuito Bianconero,False,Juventino in Spagna - Seguitemi / Follow me per  ricevere info sul mondo Juve,0,elchiringuitobianconero,False,False
153,89,9990,0,0,0,0,0,DARLENE,True,,0,oenwzcxymg8171167tbdzgv,False,True
105,6268,122,28600,4,0,0,0,Giora Chamizer גיורא חמיצר,False,"ששטוס, השמיניה, האי, החממה, שכונה, סקיי, רוני ותום, Greenhouse Academy",0,chamizer,False,False
255,3,582,0,0,0,0,0,Tik Toker,False,No bio yet,0,opatoxoxaq341,False,True
2150,138,136,33,1,0,0,0,Gina Fatigati,False,,0,ginafatigati,False,False
0,0,530,0,11,0,0,0,herremikkingtic,False,,0,herremikkingtic,False,True
0,11,283,0,0,0,0,0,Tik Toker,False,No bio yet,0,ricorolwieve,False,True
2121,993,378,251,42,0,0,0,domenicocatanzari3,False,,0,domenicocatanzari3,False,False
224,782500,229,4900000,79,0,0,0,Mario Götze,False,smiling 😊 playing soccer @eintracht ⚽️ sharing video snippets of my life 🌎,0,mariogotze,True,False
393,0,734,0,0,0,0,0,Tik Toker,False,No bio yet,0,ymecyzasequg380,False,True
83,1307,52,49100,2,0,0,0,jovianhanna321,False,,0,jovianhanna321,False,False
